"track_name","track_artist","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","skip_percentage","intentional_percentage","unintentional_percantage","finished_percentage","listens","playing_time_percentage"
"Trouble","Annella",44,"2019-03-25","edm","electro house",0.688,0.913,7,-3.726,1,0.0434,0.0223,1.08e-05,0.27,0.534,128.006,195463,0.0568181818181818,0.0681818181818182,0.931818181818182,0.534090909090909,88,0.626893639019335
"Step","DJ Mibor",35,"2016-11-28","edm","electro house",0.931,0.819,10,-6.045,0,0.211,0.042,0.728,0.71,0.735,125.035,313468,0.037037037037037,0,1,0.333333333333333,27,0.265290118809457
"Fire","TV Noise",39,"2018-12-07","edm","electro house",0.751,0.881,4,-3.422,0,0.197,0.0098,0.000151,0.365,0.449,128.016,154754,0.12,0,1,0.16,25,0.349354976284943
"Closer","Magnificence",37,"2018-09-07","edm","electro house",0.69,0.858,2,-4.784,1,0.0694,0.00116,0.69,0.0422,0.491,126.014,224762,0.0619469026548673,0.0707964601769911,0.929203539823009,0.407079646017699,113,0.535546430115694
"Fun","Kaskade",50,"2019-05-10","edm","electro house",0.839,0.922,0,-3.166,1,0.0568,0.0215,0.00936,0.0548,0.328,122.986,174705,0.0285714285714286,0.0571428571428571,0.942857142857143,0.4,35,0.574576735476538
"Somebody","Erlandsson",48,"2019-10-11","edm","electro house",0.681,0.866,0,-3.141,1,0.0404,0.201,0,0.28,0.308,124.983,159423,0.04,0.06,0.94,0.32,50,0.506770917621673
"You and I","Wahlstedt",52,"2019-05-17","edm","electro house",0.774,0.8,11,-2.716,0,0.0311,0.0746,4.42e-06,0.0703,0.444,124.957,154560,0.136363636363636,0.0454545454545455,0.954545454545455,0.818181818181818,22,1.12320663937512
"Someone New","Hogland",41,"2018-02-02","edm","electro house",0.406,0.681,6,-5.201,1,0.0521,0.552,0,0.112,0.343,90.498,185500,0.09375,0.03125,0.96875,0.40625,32,0.475431266846361
"17","MK",69,"2017-09-01","edm","electro house",0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,196489,0.032258064516129,0.0967741935483871,0.903225806451613,0.32258064516129,31,0.340022481764144
"Alright","Jayceeoh",0,"2017-06-09","edm","electro house",0.7,0.671,1,-5.372,1,0.0441,0.0452,0.000108,0.0794,0.554,99.009,196667,0.0294117647058824,0,1,0.941176470588235,34,0.892666582718653
"Poison","Martin Garrix",2,"2015-11-02","edm","electro house",0.502,0.756,7,-6.118,0,0.0363,0.00429,0.769,0.377,0.062,128.125,248447,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.446726371914641
"I Want You","Tiësto",4,"2016-08-05","edm","electro house",0.68,0.867,7,-5.128,0,0.0437,0.0802,0.0423,0.0734,0.286,126.078,173810,0.0297029702970297,0.0693069306930693,0.930693069306931,0.316831683168317,101,0.772455298576288
"Old School","Sikdope",0,"2017-02-06","edm","electro house",0.712,0.946,9,-2.37,1,0.0954,0.023,0.445,0.12,0.398,127.965,172500,0,0.0769230769230769,0.923076923076923,0.5,26,0.848355406911929
"Paradise","Wallaby",42,"2019-11-22","edm","electro house",0.701,0.746,6,-6.887,1,0.0346,0.0407,0.000699,0.178,0.546,120.016,141016,0.0857142857142857,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.531589931031129
"First Time","illusionize",58,"2019-10-18","edm","electro house",0.62,0.731,7,-5.881,0,0.03,0.00409,0.751,0.11,0.107,123.994,184000,0,0.0384615384615385,0.961538461538462,0.5,26,0.494396530100334
"Daylight","Disciples",42,"2016-08-12","edm","electro house",0.962,0.569,8,-6.589,1,0.122,0.0884,4.19e-05,0.0933,0.886,122.024,331576,0.0350877192982456,0.0175438596491228,0.982456140350877,0.385964912280702,57,0.195031045778608
"Crazy","PAWSA",44,"2017-11-17","edm","electro house",0.889,0.471,11,-10.487,1,0.079,0.00923,0.06,0.0778,0.415,126.027,206200,0.16,0.08,0.92,0.64,25,0.604892919495635
"Aye","New World Sound",0,"2013-07-05","edm","electro house",0.771,0.84,4,-5.164,0,0.0492,0.000398,0.867,0.117,0.168,129.001,324383,0,0.0333333333333333,0.966666666666667,0.633333333333333,30,0.463786532175443
"Stars","VIZE",72,"2019-05-03","edm","electro house",0.617,0.85,6,-2.945,1,0.114,0.0287,0,0.159,0.35,127.883,165469,0,0.15625,0.84375,0.3125,32,0.449447668445449
"After Hours","M-22",68,"2019-06-14","edm","electro house",0.748,0.84,11,-4.537,0,0.054,0.0225,5.41e-06,0.139,0.68,123.974,164976,0,0.0363636363636364,0.963636363636364,0.581818181818182,55,0.571818159776408
"I Can't","Beeskov",31,"2019-04-26","edm","electro house",0.729,0.715,10,-5.818,1,0.042,0.037,0.00052,0.506,0.241,125.005,238341,0.117647058823529,0,1,0.294117647058824,34,0.16796423907713
"Eclipse","Martin Numan",16,"2018-03-19","edm","electro house",0.792,0.868,3,-7.454,0,0.0602,0.00181,0.907,0.0596,0.817,125.021,124800,0.0147058823529412,0.0147058823529412,0.985294117647059,0.647058823529412,68,0.702228978129713
"Someone Like You","Dj Electrocimatic",17,"2019-03-10","edm","electro house",0.732,0.915,1,-7.372,1,0.0504,0.00742,0.831,0.0289,0.761,135.067,152889,0,0,1,0.357142857142857,28,0.599900441309895
"All I Need","Daemus Moon",17,"2019-04-28","edm","electro house",0.71,0.905,11,-7.344,1,0.0463,0.0205,0.883,0.451,0.878,127.004,124724,0.0410958904109589,0.0684931506849315,0.931506849315068,0.424657534246575,73,0.743349589867029
"Memories","Cat Dealers",52,"2017-07-19","edm","electro house",0.841,0.608,10,-5.326,0,0.0402,0.00177,0.0525,0.0382,0.41,123.029,271298,0.0125,0.35,0.65,0.4125,80,0.590471179293618
"Crazy","TRFN",57,"2018-05-17","edm","electro house",0.782,0.579,9,-6.792,1,0.0405,0.505,0.755,0.137,0.0803,124.006,173880,0.16,0.08,0.92,0.64,25,0.717327582240626
"No Sleep","Bougenvilla",0,"2017-04-03","edm","electro house",0.627,0.953,9,-3.586,0,0.0401,0.0163,0.143,0.307,0.199,127.973,209664,0.03125,0.0625,0.9375,0.53125,32,0.893764845180861
"Let It Go","Paige",0,"2018-06-15","edm","electro house",0.681,0.716,5,-7.033,0,0.103,0.0588,0.000868,0.137,0.23,124.021,189707,0,0.0344827586206897,0.96551724137931,0.551724137931034,29,0.753780921322773
"Sorry","Chester Young",0,"2018-05-04","edm","electro house",0.589,0.876,1,-3.725,0,0.0451,0.0268,0.000516,0.277,0.175,126.02,169524,0.32258064516129,0.258064516129032,0.741935483870968,0.258064516129032,31,0.277147550142296
"Over You","Dillon Reed",46,"2018-03-14","edm","electro house",0.791,0.744,8,-10.24,1,0.18,0.201,0.143,0.0774,0.17,125.051,163971,0.0925925925925926,0,1,0.37037037037037,54,0.514509792494924
"One Dance","Kaan Pars",33,"2018-02-02","edm","electro house",0.733,0.709,5,-9.27,1,0.26,0.539,0.000106,0.234,0.443,126.048,188594,0.0294117647058824,0.0294117647058824,0.970588235294118,0.323529411764706,34,0.459403611492849
"With Or Without You","Maddix",39,"2019-09-20","edm","big room",0.417,0.93,7,-3.244,0,0.0488,0.00419,0.171,0.454,0.0998,150.009,177500,0.0740740740740741,0,1,0.518518518518518,27,0.677335211267606
"My Body","Siks",22,"2019-05-31","edm","big room",0.587,0.968,11,-3.861,0,0.0485,0.00208,0.0812,0.331,0.316,126.056,177143,0,0,1,0.454545454545455,22,0.796997341131176
"Thunder","W&W",46,"2013-06-03","edm","big room",0.629,0.886,7,-3.661,0,0.0589,0.00484,0.814,0.1,0.18,128.003,170625,0.0357142857142857,0.0357142857142857,0.964285714285714,0.553571428571429,56,0.869718262689691
"Don't Look Down","Martin Garrix",66,"2015-03-17","edm","big room",0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,223140,0.0769230769230769,0,1,0.269230769230769,26,0.100342317000021
"Believer","Major Lazer",51,"2016-09-30","edm","big room",0.596,0.905,8,-3.456,0,0.0515,0.0743,0.00168,0.128,0.692,144.981,223469,0,0.0943396226415094,0.905660377358491,0.471698113207547,53,0.557528007979157
"Fever","Don Diablo",57,"2019-03-29","edm","big room",0.671,0.926,11,-4.48,1,0.0659,0.0284,0.138,0.0886,0.669,125.981,171906,0.161290322580645,0,1,0.193548387096774,31,0.279418084076707
"Runaway","Manse",44,"2019-03-20","edm","big room",0.587,0.75,7,-4.022,1,0.0342,0.0352,1.86e-06,0.168,0.234,128.016,187492,0.0172413793103448,0.0172413793103448,0.982758620689655,0.344827586206897,58,1.1916385214045
"Money","Brodi",14,"2019-05-03","edm","big room",0.736,0.983,7,-2.353,1,0.0517,0.00384,0.248,0.309,0.515,122.941,145366,0.0789473684210526,0,1,0.447368421052632,38,0.9483363951753
"Heartbeat","Jay Fox",34,"2018-12-21","edm","big room",0.696,0.854,2,-4.934,1,0.0336,0.0173,0.000347,0.0928,0.187,120.002,181772,0,0.024390243902439,0.975609756097561,0.439024390243902,41,0.646858997307267
"Running","Chris Viviano",34,"2018-11-09","edm","big room",0.59,0.815,4,-6.965,0,0.0534,0.0818,0.000128,0.208,0.351,146.833,205714,0.0256410256410256,0,1,0.282051282051282,39,0.286402107182414
"Amsterdam","Olly James",39,"2020-01-10","edm","big room",0.518,0.914,1,-4.853,1,0.0425,7.73e-05,0.709,0.609,0.154,130.197,167077,0.0555555555555556,0.0555555555555556,0.944444444444444,0.444444444444444,36,0.683958926456398
"Alive","Wasback",30,"2019-11-22","edm","big room",0.427,0.896,1,-6.848,1,0.062,0.000108,0.81,0.368,0.0602,127.962,148125,0.125,0.1,0.9,0.35,40,0.469505654008439
"Reckless","Hardwell",57,"2019-07-19","edm","big room",0.618,0.974,6,-3.102,0,0.0994,0.00302,0.267,0.0634,0.112,128.028,148125,0.037037037037037,0,1,0.62962962962963,27,0.848539584310049
"Vicious","Ibranovski",31,"2014-02-03","edm","big room",0.621,0.943,7,-2.972,1,0.054,0.00258,0.859,0.0387,0.296,127.99,272483,0,0.0416666666666667,0.958333333333333,0.333333333333333,24,0.208234856241796
"No Sleep","Blasterjaxx",38,"2016-12-30","edm","big room",0.624,0.967,7,-3.721,1,0.0543,0.00393,0.592,0.532,0.317,130.047,175430,0.03125,0.0625,0.9375,0.53125,32,1.06817712192897
"Gold","Digital Farm Animals",36,"2019-11-01","edm","big room",0.781,0.493,11,-4.554,0,0.0841,0.163,0,0.0973,0.766,82.014,171123,0.1,0,1,0.366666666666667,30,0.469351090541112
"Monster","LUM!X",77,"2019-04-19","edm","big room",0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,154226,0.0555555555555556,0,1,0.305555555555556,36,0.585383535273632
"Fire","Hugh Graham",22,"2019-10-30","edm","big room",0.878,0.743,10,-5.764,1,0.304,0.1,0.612,0.58,0.117,128.02,240000,0.12,0,1,0.16,25,0.225267
"Alive","R3HAB",62,"2019-08-02","edm","big room",0.631,0.858,11,-5.978,0,0.0754,0.0154,0.00789,0.263,0.365,137.982,188696,0.125,0.1,0.9,0.35,40,0.36855855450036
"My Songs Know What You Did In The Dark (Light Em Up)","Fall Out Boy",68,"2013-01-01","edm","big room",0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,0.05,0,1,0.3,20,0.321486990638398
"Mercy","Justin Hau",15,"2019-11-30","edm","big room",0.477,0.927,5,-5.294,0,0.0832,0.00262,0.634,0.468,0.122,130.052,175393,0.0645161290322581,0.032258064516129,0.967741935483871,0.354838709677419,31,0.833861394770049
"Astronaut","VINO",20,"2019-11-15","edm","big room",0.617,0.811,6,-4.722,0,0.0614,0.211,4.09e-05,0.237,0.269,127.964,156621,0.0625,0,1,0.40625,32,0.439999066217174
"Shine A Light","Hardwell",58,"2018-06-22","edm","big room",0.538,0.758,9,-2.773,0,0.0378,0.223,0,0.251,0.25,147.804,196216,0,0.0175438596491228,0.982456140350877,0.43859649122807,57,0.684516937653385
"Thinking About You","Hardwell",54,"2016-10-14","edm","big room",0.702,0.914,6,-3.197,0,0.0507,0.0271,5.97e-05,0.259,0.623,121.994,191311,0.048780487804878,0.024390243902439,0.975609756097561,0.463414634146341,41,0.406399820698031
"Money","Klaas",63,"2019-10-04","edm","big room",0.734,0.873,6,-5.267,1,0.0675,0.0128,0.000126,0.262,0.507,128.036,146719,0.0789473684210526,0,1,0.447368421052632,38,0.939591112405705
"Stars","VIZE",72,"2019-05-03","edm","big room",0.617,0.85,6,-2.945,1,0.114,0.0287,0,0.159,0.35,127.883,165469,0,0.15625,0.84375,0.3125,32,0.449447668445449
"Collide","Rocco",37,"2019-02-15","edm","big room",0.592,0.967,4,-3.339,1,0.101,0.0401,2.37e-05,0.0426,0.18,149.968,161025,0.048780487804878,0.0975609756097561,0.902439024390244,0.48780487804878,41,0.789542450990416
"Alive","Armando",30,"2019-10-11","edm","big room",0.65,0.861,8,-5.824,0,0.0432,0.00118,0.000536,0.116,0.363,127.992,181875,0.125,0.1,0.9,0.35,40,0.38238089347079
"Light It Up","CALVO",55,"2016-12-02","edm","big room",0.644,0.915,1,-3.907,1,0.0397,0.0336,0.0148,0.0647,0.529,124.953,173680,0.0277777777777778,0,1,0.194444444444444,36,0.264757024412713
"Magic","KSHMR",55,"2018-11-02","edm","big room",0.601,0.939,5,-3.191,1,0.115,0.0905,0.000611,0.53,0.336,127.875,149414,0.0588235294117647,0.0196078431372549,0.980392156862745,0.490196078431373,51,0.972054355092325
"Paradise","Nicky Romero",65,"2018-09-28","edm","big room",0.623,0.681,7,-3.49,1,0.0268,0.139,0,0.0946,0.453,121.98,215336,0.0857142857142857,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.348119616386882
"Summer","Calvin Harris",79,"2014-10-31","edm","big room",0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,0.03125,0,1,0.5,32,0.587427482665492
"Magic","Jauz",53,"2016-07-08","edm","big room",0.551,0.839,5,-2.461,0,0.0578,0.0241,0.00391,0.0874,0.314,141.976,290704,0.0588235294117647,0.0196078431372549,0.980392156862745,0.490196078431373,51,0.499609669670059
"Addicted","Vigiland",3,"2015-11-13","edm","big room",0.654,0.822,11,-4.556,0,0.0396,0.0125,1.74e-06,0.134,0.478,127.94,210938,0.0256410256410256,0.0256410256410256,0.974358974358974,0.461538461538462,39,0.615942684337189
"Fire","MAKJ",35,"2019-01-11","edm","big room",0.63,0.968,0,-2.295,1,0.181,0.00386,0.023,0.135,0.606,150.054,144994,0.12,0,1,0.16,25,0.372871153289102
"Eclipse","Deniz Koyu",40,"2019-01-14","edm","big room",0.486,0.929,10,-4.529,0,0.0662,0.00122,0.0316,0.157,0.201,125.962,224906,0.0147058823529412,0.0147058823529412,0.985294117647059,0.647058823529412,68,0.389665800248051
"Heartbeat","Metrush",9,"2019-01-18","edm","big room",0.461,0.897,6,-3.903,1,0.0499,0.000151,0.0286,0.201,0.266,125.982,162857,0,0.024390243902439,0.975609756097561,0.439024390243902,41,0.721988331226392
"Crossroads","Quizzow",14,"2019-02-22","edm","big room",0.488,0.771,10,-8.374,0,0.053,0.0131,0.0112,0.187,0.0435,127.991,200661,0.0384615384615385,0.0384615384615385,0.961538461538462,0.153846153846154,26,0.137958470332474
"Scars","Futuristic Polar Bears",18,"2019-03-08","edm","big room",0.664,0.924,1,-2.392,0,0.0648,0.171,0.0361,0.0341,0.517,125.955,236667,0.0508474576271186,0.0169491525423729,0.983050847457627,0.694915254237288,59,0.731335589668184
"Get It On","Jenaux",34,"2016-04-28","edm","pop edm",0.656,0.939,11,-1.277,0,0.0479,0.0271,0.0179,0.321,0.528,108.086,214444,0.0697674418604651,0.116279069767442,0.883720930232558,0.790697674418605,43,1.06168488504398
"The Great Escape","Noréll",21,"2015-09-18","edm","pop edm",0.773,0.699,10,-5.133,0,0.0591,0.015,0,0.14,0.607,112.485,193839,0,0,1,0.375,24,0.44553297667996
"The Night","Hogland",11,"2015-09-14","edm","pop edm",0.644,0.588,6,-7.196,1,0.0335,0.0549,0.000376,0.0932,0.277,102.033,230018,0.04,0.02,0.98,0.62,50,0.499474302011147
"Closer","Lemaitre",4,"2015-06-30","edm","pop edm",0.572,0.819,2,-2.711,0,0.0333,0.00146,0.0108,0.141,0.339,91.945,271653,0.0619469026548673,0.0707964601769911,0.929203539823009,0.407079646017699,113,0.443103837342727
"Addicted","Vigiland",3,"2015-11-13","edm","pop edm",0.654,0.822,11,-4.556,0,0.0396,0.0125,1.74e-06,0.134,0.478,127.94,210938,0.0256410256410256,0.0256410256410256,0.974358974358974,0.461538461538462,39,0.615942684337189
"Reckless","Hardwell",57,"2019-07-19","edm","pop edm",0.618,0.974,6,-3.102,0,0.0994,0.00302,0.267,0.0634,0.112,128.028,148125,0.037037037037037,0,1,0.62962962962963,27,0.848539584310049
"Alive","R3HAB",55,"2019-08-02","edm","pop edm",0.632,0.857,11,-5.977,0,0.0772,0.0152,0.00816,0.272,0.376,137.989,188696,0.125,0.1,0.9,0.35,40,0.36855855450036
"Trouble","VASSY",52,"2019-09-27","edm","pop edm",0.776,0.698,1,-4.54,0,0.0627,0.0663,0,0.0708,0.48,125.053,180361,0.0568181818181818,0.0681818181818182,0.931818181818182,0.534090909090909,88,0.679384741510839
"Heartbeat","Sheyna",37,"2019-11-22","edm","pop edm",0.54,0.669,7,-5.834,0,0.0421,0.11,2.97e-06,0.0883,0.194,123.818,175067,0,0.024390243902439,0.975609756097561,0.439024390243902,41,0.671633452669758
"Yesterday","Jonny Joel",13,"2019-07-12","edm","pop edm",0.629,0.583,11,-9.466,0,0.0643,0.0305,0.182,0.119,0.468,120.985,286612,0.0188679245283019,0.0943396226415094,0.905660377358491,0.39622641509434,53,0.551902526036777
"Not Today","Kleøpatra",24,"2020-01-10","edm","pop edm",0.545,0.844,5,-3.466,1,0.229,0.147,0.000494,0.261,0.342,142.071,202817,0.037037037037037,0.246913580246914,0.753086419753086,0.37037037037037,81,0.909623386697136
"Alive","Many Moor",34,"2016-06-10","edm","pop edm",0.725,0.71,11,-4.624,1,0.0291,0.0141,0,0.101,0.72,127.992,222187,0.125,0.1,0.9,0.35,40,0.313004473709083
"Wasted Time","Byron Keno",32,"2018-01-18","edm","pop edm",0.762,0.837,5,-5.468,1,0.0495,0.00732,9.45e-05,0.174,0.552,121.99,233300,0.0588235294117647,0,1,0.352941176470588,34,0.439564811779834
"The Wall","Alok",61,"2019-06-28","edm","pop edm",0.682,0.91,11,-2.314,1,0.0431,0.00953,0.0673,0.0732,0.536,122.943,159500,0.117647058823529,0.0588235294117647,0.941176470588235,0.323529411764706,34,0.366234187718975
"Stars","VIZE",50,"2019-05-17","edm","pop edm",0.616,0.848,6,-2.934,1,0.113,0.028,0,0.158,0.33,127.89,165469,0,0.15625,0.84375,0.3125,32,0.449447668445449
"Wildfire","Kyler Fisher",52,"2019-12-06","edm","pop edm",0.736,0.551,8,-6.876,1,0.0401,0.0297,0,0.19,0.66,107.988,167260,0.027027027027027,0.045045045045045,0.954954954954955,0.486486486486487,111,0.843106163678925
"Flowers","Jacob Tillberg",50,"2019-03-24","edm","pop edm",0.754,0.652,11,-4.924,0,0.0308,0.174,0,0.113,0.474,95.006,192013,0.153846153846154,0.384615384615385,0.615384615384615,0.538461538461538,26,0.913837164070221
"Stay With Me","Sam Smith",7,"2014-01-01","edm","pop edm",0.42,0.435,0,-6.437,1,0.0396,0.573,0.000113,0.11,0.165,84.088,172724,0,0.0303030303030303,0.96969696969697,0.272727272727273,33,0.425721224191616
"When I Was Your Man","Bruno Mars",82,"2012-12-07","edm","pop edm",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,0.0625,0,1,0.3125,32,0.4731469540797
"Psycho","metr",48,"2019-05-23","edm","pop edm",0.604,0.851,10,-7.593,0,0.0405,0.00136,0.000228,0.167,0.144,127.97,214224,0.0285714285714286,0.0285714285714286,0.971428571428571,0.514285714285714,35,0.73705093733662
"One Dance","Drake",68,"2016-05-13","edm","pop edm",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,0.0294117647058824,0.0294117647058824,0.970588235294118,0.323529411764706,34,0.497972634196132
"Payphone","Maroon 5",72,"2012-01-01","edm","pop edm",0.739,0.756,4,-4.828,1,0.0394,0.0136,0,0.37,0.523,110.028,231387,0.0357142857142857,0.0714285714285714,0.928571428571429,0.178571428571429,28,0.228251340209877
"Memories","Maroon 5",98,"2019-09-20","edm","pop edm",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,0.0125,0.35,0.65,0.4125,80,0.845411534361378
"Secrets","Fenris",29,"2018-10-17","edm","pop edm",0.722,0.527,7,-6.728,0,0.127,0.157,0,0.182,0.364,119.929,228093,0.0357142857142857,0,1,0.464285714285714,28,0.597534307747905
"I Don't Care (with Justin Bieber)","Ed Sheeran",84,"2019-07-12","edm","pop edm",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,0.0434782608695652,0.0434782608695652,0.956521739130435,0.391304347826087,23,0.678314795599968
"Beautiful People (feat. Khalid)","Ed Sheeran",85,"2019-07-12","edm","pop edm",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867,0,0.142857142857143,0.857142857142857,0.428571428571429,49,0.684525257792727
"Underdog","Alicia Keys",73,"2020-01-09","edm","pop edm",0.655,0.722,0,-4.726,0,0.048,0.556,0,0.133,0.298,90.099,208208,0.0303030303030303,0.0606060606060606,0.93939393939394,0.333333333333333,33,0.361059104066097
"Poison","Coopex",47,"2019-12-20","edm","pop edm",0.428,0.53,7,-9.295,0,0.0455,0.261,0.000495,0.0934,0.052,155.017,151778,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.731251083312976
"Need You Now","Lady Antebellum",73,"2010-01-01","edm","pop edm",0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,236440,0.178571428571429,0,1,0.357142857142857,28,0.291760065978684
"Shape of You","Ed Sheeran",86,"2017-03-03","edm","pop edm",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,0.0555555555555556,0.111111111111111,0.888888888888889,0.555555555555556,36,0.326927565955776
"Love The Way You Lie","Eminem",82,"2010-06-18","edm","pop edm",0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,263373,0.0666666666666667,0,1,0.333333333333333,30,0.189586505323882
"Radioactive","Imagine Dragons",78,"2012-09-04","edm","pop edm",0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,0.189189189189189,0.0810810810810811,0.918918918918919,0.45945945945946,37,0.491197513455065
"I Don't Care (with Justin Bieber)","Ed Sheeran",90,"2019-05-10","edm","pop edm",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,0.0434782608695652,0.0434782608695652,0.956521739130435,0.391304347826087,23,0.678314795599968
